,id,title,keys,normalised_text,imdb_id
116,1422,The Departed,drama  thriller  crime polic  undercov  boston  massachusett  gangster  irish-american  crime boss  friend  remak  mobster  organized crim  mafia  undercover cop  mole  state polic  police train  realtor,the departed,tt0407887
117,120467,The Grand Budapest Hotel,comedi  drama hotel  paint  wartim  eastern europ  author  gunfight  theft  bellboy  mentor protégé relationship  european  hotel lobbi  renaissance paint  1960  1930,the grand budapest hotel,tt2278388
118,10193,Toy Story 3,anim  famili  comedi escap  hostag  colleg  sequel  buddi  daycar  teddy bear  duringcreditssting  toy comes to lif  personif  inanimate objects come to lif,toy story 3,tt0435761
119,77,Memento,mysteri  thriller drug deal  amnesia  insulin  tattoo  waitress  insurance salesman  motel  manipul  flashback  confus  reveng  murder  memory loss  psychological thril  whodunit  los angel  california  polaroid  based on short stori  nonlinear timelin  individu  phone cal  neo-noir  reverse chronolog,memento,tt0209144
120,38,Eternal Sunshine of the Spotless Mind,science fict  drama  romanc new york c  regret  jealousi  deja vu  amnesia  dream  oper  relationship problem  love  memori  brainwash  relationship  heartbreak  nonlinear timelin  2000,eternal sunshine of the spotless mind,tt0338013
121,101,Léon: The Professional,crime  drama  action hotel room  new york c  immigr  assassin  police brut  corrupt  s.w.a.t.  hitman  loss of loved on  train  reveng  murder  loneli  neighbor  tragic lov  city lif  neo-noir  complex relationship,lon the professional,tt0110413
122,44214,Black Swan,drama  thriller  horror new york c  danc  dancer  nightmar  competit  obsess  insan  paranoia  hallucin  ballet danc  ballet  female protagonist  psychological thril  fear  heartbreak  mental il  mad  reality vs fantasi  swan lak  ballerina  stage perform  aggress  self-harm  mother daughter relationship  self destruct  theater  pointe sho  ador  melodramat,black swan,tt0947798
123,752,V for Vendetta,action  thriller  science fict govern  detect  revolut  dystopia  fascism  fascist  chancellor  based on com  reveng  tortur  hatr  masked vigilant  vengeful spirit  activist  veng,v for vendetta,tt0434409
124,152601,Her,romanc  science fict  drama futur  artificial intelligence (a.i.)  comput  satir  love  loneli  transhuman  los angel  california  heartbreak  singular,her,tt1798709
125,285,Pirates of the Caribbean: At World's End,adventur  fantasi  action east india compani  exotic island  strong woman  love of one's lif  afterlif  traitor  singapor  shipwreck  sword fight  pirat  monkey  swashbuckl  flying dutchman  rum  sailing ship  aftercreditssting  british navi  mass hang,pirates of the caribbean at worlds end,tt0449088
126,500,Reservoir Dogs,crime  thriller escap  jewelri  psychopath  traitor  heist  thief  betray  plan gone wrong  gang  nonlinear timelin  warehous  told in flashback  heist gone wrong  botched robberi  foreshadow  rendezv  icon  set in one room  uneasy alli  rag tag group  based on short film,reservoir dogs,tt0105236
127,348,Alien,horror  science fict android  spacecraft  space marin  biolog  dystopia  countdown  space suit  behead  space travel  cowardic  alien  space  female protagonist  parasit  space opera  cosmo  xenomorph,alien,tt0078748
128,10528,Sherlock Holmes,action  adventur  crime  mysteri london  england  based on novel or book  detect  scotland yard  coffin  pentagram  black mag  arrest  partner  murder  serial kil  steampunk  whodunit  buddi  clue  observ  19th centuri  sherlock  victorian era  sherlock holm  sherlock film  mysteri,sherlock holmes,tt0988045
129,12155,Alice in Wonderland,famili  fantasi  adventur based on novel or book  queen  psychot  fantasy world  disturb  insecur  live action remak  based on young adult novel  mischiev  absurd  demean  derogatori  disdain  disgust  dishearten,alice in wonderland,tt1014759
130,1865,Pirates of the Caribbean: On Stranger Tides,adventur  action  fantasi sea  ship  mutini  captain  spain  england  sword  prime minist  sail  mermaid  duke  silver  pirat  soldier  battl  swashbuckl  18th centuri  aftercreditssting  blackbeard  1750,pirates of the caribbean on stranger tides,tt1298650
131,559,Spider-Man 3,fantasi  action  adventur amnesia  dual ident  love of one's lif  loss of loved on  forgiv  hostil  superhero  sandstorm  spider  wretch  sand  narciss  egomania  based on com  sequel  reveng  symbiot,spiderman 3,tt0413300
132,447332,A Quiet Place,horror  drama  science fict pregnanc  firework  deaf  post-apocalyptic futur  alien life-form  child in peril  creatur  alien invas  parent  survival horror  human vs alien  sign languag  anxiou,a quiet place,tt6644200
133,297802,Aquaman,action  adventur  fantasi hero  chase  atlanti  superhero  half-broth  based on com  royalti  underwat  duringcreditssting  quest  dc extended universe (dceu)  advanced civil  two world,aquaman,tt1477834
134,393,Kill Bill: Vol. 2,action  crime  thriller daughter  martial art  kung fu  showdown  right and justic  rage and h  sibling relationship  swordplay  katana  mother rol  singl  sword fight  reveng  vigilant  retribut  aftercreditssting  duringcreditssting  kill bil,kill bill vol 2,tt0378194
135,920,Cars,anim  adventur  comedi  famili friendship  car rac  success  route 66  porsch  retir  road trip  anthropomorph  rural area  los angel  california  aftercreditssting  duringcreditssting,cars,tt0317219
136,863,Toy Story 2,anim  comedi  famili friendship  airplan  museum  prosecut  identity crisi  flea market  collector  sequel  buddi  rescue team  garage sal  duringcreditssting  toy comes to lif  personif  inanimate objects come to lif,toy story 2,tt0120363
137,607,Men in Black,action  adventur  comedi  science fict new york c  cannon  space marin  flying sauc  undercov  secret ident  superhero  deport  illegal immigr  new ident  stay permit  giant cockroach  based on com  alien  buddy cop  fictional government ag,men in black,tt0119654
138,137113,Edge of Tomorrow,action  science fict deja vu  based on novel or book  restart  military offic  dystopia  train  alien  time loop  soldier  based on manga  alien invas  war hero  exoskeleton  soldier  war,edge of tomorrow,tt1631867
139,1271,300,action  adventur  war epic  armi  narrat  blood splatt  gore  based on com  sword fight  massacr  ancient world  based on graphic novel  ancient greec  warrior  ancient warfar  sparta greec  5th century bc  war  bloody death  sparta  spartan  battle of thermopyla  god k  battle ax,300,tt0416449
140,353486,Jumanji: Welcome to the Jungle,adventur  action  comedi  fantasi video gam  fighter  sequel  detent  explor  based on movi  game  quest  cartograph  action hero  zoologist  based on young adult novel,jumanji welcome to the jungle,tt2283362
141,78,Blade Runner,science fict  drama  thriller android  flying car  bounty hunt  artificial intelligence (a.i.)  genet  based on novel or book  dystopia  futurist  fugit  cyberpunk  los angel  california  electronic music scor  alcohol  tech noir  neo-noir  philosoph  blade runn  2010,blade runner,tt0083658
142,324786,Hacksaw Ridge,drama  histori  war japan  world war ii  violent fath  pacif  bibl  gore  biographi  based on true stori  okinawa  conscientious objector  religion  soldier  alcohol  war hero  medic  us militari  battle of okinawa  congressional medal of honor,hacksaw ridge,tt2119532
143,8966,Twilight,fantasi  drama  romanc high school  soulmat  based on novel or book  immort  vampir  forbidden lov  teen movi  trust  desir  washington st  duringcreditssting  woman director  interspecies rom  based on young adult novel  supernatural pow  good versus evil  high school rom  vampire human lov,twilight,tt1099212
144,62177,Brave,anim  adventur  comedi  famili  action  fantasi kingdom  scotland  rebel  braveri  wish  archer  bear  scot  rebellious daught  turns into anim  archeri  ruin  aftercreditssting  peace off  woman director  insecur  quest  grim  mischiev  irrever  absurd  derogatori  disdain  disgust  dishearten  disrespect  frustrat  ridicul,brave,tt1217209
145,363088,Ant-Man and the Wasp,action  adventur  science fict van  dream  insect  fli  chase  fight  superhero  ant  nuclear missil  shrink  based on com  giant insect  sequel  flashback  house arrest  alternate dimens  tragic villain  laboratori  fugit  school  miniatur  montag  toy car  giant man  female villain  aftercreditssting  duringcreditssting  marvel cinematic universe (mcu)  giant  action hero  father daughter relationship  mother daughter relationship,antman and the wasp,tt5095030
146,102651,Maleficent,fantasi  adventur  action  famili  romanc friendship  magic  kingdom  fairy tal  fairi  princ  villain  enchant  betray  curs  kind  protector  childhood friend  good becoming evil  raven  dark fantasi  based on fairy tal  retel  literary adapt  true lov  wing  sleeping spel  dark forest  live action remak  creatur  cursed princess  fairi,maleficent,tt1587310
147,274870,Passengers,drama  romanc  science fict android  spacecraft  asteroid  isol  shower  hibern  swimming pool  autom  space  robot  space st  li  graviti  trapped in spac  malfunct  proprietari  fusion reactor,passengers,tt1355644
148,87827,Life of Pi,adventur  drama sea  faith  loss of loved on  1970  zebra  surviv  young boy  zookeep  orangutan  teenage boy  hyena  meerkat  magic r  cargo ship  lifeboat  injured anim  storm at sea  told in flashback  wreckag  loss of famili  teenage protagonist  family loss  flying fish,life of pi,tt0454876
149,264660,Ex Machina,drama  science fict android  danc  friendship  distrust  artificial intelligence (a.i.)  isol  technolog  manipul  decept  norway  laboratori  robot  power outag  surveillance camera  conscious  existenti  lockdown  philosoph  turing test  cybernet  gynoid  female cyborg  human android relationship,ex machina,tt0470752
150,335984,Blade Runner 2049,science fict  drama futur  android  bounty hunt  artificial intelligence (a.i.)  genet  dystopia  sequel  cyberpunk  los angel  california  las vega  tech noir  blade runn  2040  incredul,blade runner 2049,tt1856101
151,425,Ice Age,anim  comedi  famili  adventur dying and death  human evolut  parent child relationship  squirrel  loss of loved on  mammoth  sloth  stone ag  prehistori  prehistoric creatur  saber-toothed tig  cavemen  road movi  neanderth  prehistoric man  ground sloth  hilari  cheer,ice age,tt0268380
152,1894,Star Wars: Episode II - Attack of the Clones,adventur  action  science fict armi  laser gun  senat  investig  cult figur  wed  kendo  space opera  spaceport  teenage rebellion  good becoming evil  alien rac  mechanical hand,star wars episode ii  attack of the clones,tt0121765
153,466272,Once Upon a Time… in Hollywood,comedi  drama  thriller movie busi  male friendship  based on true stori  celebr  fame  hollywood  los angel  california  historical fict  buddi  filmmak  struggling actor  satanic cult  revisionist histori  duringcreditssting  western filmmak  manson family murd  1960  stunt doubl  old hollywood  sharon t  charles manson,once upon a time in hollywood,tt7131622
